,Url,Name,Price,Reviews,Rating
116,https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BJ32LQ6X/ref=sr_1_87?crid=2M096C61O4MLT&keywords=bags&qid=1679502591&sprefix=ba%2Caps%2C283&sr=8-87,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,"(2,349)",3.9
117,https://www.amazon.in/FUR-JADEN-Backpack-Accessories-Organiser/dp/B0BSHBH9K2/ref=sr_1_88?crid=2M096C61O4MLT&keywords=bags&qid=1679502591&sprefix=ba%2Caps%2C283&sr=8-88,"FUR JADEN 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls","1,199",(161),4.6
118,https://www.amazon.in/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_89?crid=2M096C61O4MLT&keywords=bags&qid=1679502591&sprefix=ba%2Caps%2C283&sr=8-89,AUXTER Faux Leather 23 Cms Duffle Bag(AUX_GB_LE_Black -SE_0521_Black),376,"(8,912)",4.3
119,https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B26MB5M/ref=sr_1_90?crid=2M096C61O4MLT&keywords=bags&qid=1679502591&sprefix=ba%2Caps%2C283&sr=8-90,"Safari Spartan 21 Ltrs Water Resistant Backpack - Blue, S (SPARTAN19CBBLU)",599,(684),3.8
120,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzUzODIyMzc5MjA0NjQzOjE2Nzk1MDI1OTE6c3BfbXRmOjIwMDM5NjcwNDg4OTk4OjowOjo&url=%2FHP-OMEN-Transceptor-Backpack-15-inch%2Fdp%2FB087QWFDNP%2Fref%3Dsr_1_91_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502591%26sprefix%3Dba%252Caps%252C283%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,HP OMEN Transceptor 15.6-inch Water Resistant Backpack with Padded Shoulder Straps for Laptops and Notebooks,"3,690",(38),4.3
121,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzUzODIyMzc5MjA0NjQzOjE2Nzk1MDI1OTE6c3BfbXRmOjIwMTA4NzEyODcwNjk4OjowOjo&url=%2FClownfish-Victor-Leather-Backpack-Laptops%2Fdp%2FB07PHSQ1SJ%2Fref%3Dsr_1_92_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502591%26sprefix%3Dba%252Caps%252C283%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,The Clownfish Maverick Backpack 40 liters |15.6 inch Laptop Backpack | Travel Bag,"1,499",(743),4.2
122,https://www.amazon.in/Backpack-Business-Resistant-Computer-Notebook/dp/B07GLRSVNZ/ref=sr_1_93?crid=2M096C61O4MLT&keywords=bags&qid=1679502591&sprefix=ba%2Caps%2C283&sr=8-93,OPTIMA Laptop Backpack of OPT-262/263/273/274/1395/1396,439,"(4,630)",3.9
123,https://www.amazon.in/POLESTAR-Casual-bagpack-School-Backpack/dp/B07PQQ8M7B/ref=sr_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1679502591&sprefix=ba%2Caps%2C283&sr=8-94,"POLESTAR Noble 32 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",579,"(17,384)",3.9
124,https://www.amazon.in/Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1679502591&sprefix=ba%2Caps%2C283&sr=8-95,"Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)",949,(830),3.7
125,https://www.amazon.in/F-Gear-String-Polyester-33-cms-Black-Drawstring-Gym-Bag/dp/B07PC28YQ9/ref=sr_1_96?crid=2M096C61O4MLT&keywords=bags&qid=1679502591&sprefix=ba%2Caps%2C283&sr=8-96,F Gear String 11 Ltrs Nylon Black Gym Bag,189,(438),4.0
126,https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BVRJYD9Q/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1679502591&sprefix=ba%2Caps%2C283&sr=8-97,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Navy),599,(6),4.5
127,https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1679502591&sprefix=ba%2Caps%2C283&sr=8-98,Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack,"1,075","(1,462)",4.3
128,https://www.amazon.in/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1679502591&sprefix=ba%2Caps%2C283&sr=8-99,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,512,"(5,229)",4.0
129,https://www.amazon.in/POLESTAR-backpack-Backpack-College-Students/dp/B08X2KR6T9/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1679502591&sprefix=ba%2Caps%2C283&sr=8-100,"POLESTAR Enzo 15.6 inch 35 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack , Water Resistant and Light Weight, 1 year Warranty",619,"(3,774)",4.2
130,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzUzODIyMzc5MjA0NjQzOjE2Nzk1MDI1OTE6c3BfYnRmOjIwMTI3NjgzODcyMzk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_101_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502591%26sprefix%3Dba%252Caps%252C283%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,400",(19),4.7
131,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzUzODIyMzc5MjA0NjQzOjE2Nzk1MDI1OTE6c3BfYnRmOjIwMDc2OTc3NzUxNDk4OjowOjo&url=%2FAmazon-Basics-Casual-Laptop-Backpack%2Fdp%2FB09W4X977X%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502591%26sprefix%3Dba%252Caps%252C283%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Amazon Basics 21 ltrs Casual/Travel/College laptop Backpack | Water Resistant Fabric,709,(435),4.2
132,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjY0MDk1MzU0NDMyODEwOjE2Nzk1MDI2MDA6c3BfYXRmX25leHQ6MjAxMDkxODkwOTA5OTg6OjA6Og&url=%2FAAKANKASHA-LEATHER-BOUTIQUE-laptop-school%2Fdp%2FB0BR5BJCG7%2Fref%3Dsr_1_97_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502600%26sprefix%3Dba%252Caps%252C283%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,AAKANKASHA LEATHER BOUTIQUE laptop and paper bag to school bag,"15,999",,
133,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjY0MDk1MzU0NDMyODEwOjE2Nzk1MDI2MDA6c3BfYXRmX25leHQ6MjAxMjM0ODQ1MTg3OTg6OjA6Og&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB09B66Y2P4%2Fref%3Dsr_1_98_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502600%26sprefix%3Dba%252Caps%252C283%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,HEROZ Hammer Unisex Nylon 40 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (Black & A. Blue),"1,079","(1,087)",4.2
134,https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1679502600&sprefix=ba%2Caps%2C283&sr=8-99,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,299,"(2,292)",3.8
135,https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1679502600&sprefix=ba%2Caps%2C283&sr=8-100,"Genie Flamenco Laptop Backpack for Women, 16 inches Office Bag, Sky Blue Stylish and Trendy Bag for Office and College",640,"(1,025)",4.4
136,https://www.amazon.in/Safari-Black-Casual-Backpack-PRISMA19CBBLK/dp/B07HN5TMQL/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1679502600&sprefix=ba%2Caps%2C283&sr=8-101,Safari Prisma 32 Ltrs Black Casual Backpack (PRISMA19CBBLK),899,(847),3.9
137,https://www.amazon.in/House-Quirk-Maternity-Backpack-Elephant/dp/B07QV7SH4S/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1679502600&sprefix=ba%2Caps%2C283&sr=8-102,House of Quirk Baby Diaper Bag Maternity Backpack,"1,199-1,499",(967),4.4
138,https://www.amazon.in/Lify-Womens-Shoulder-Crossbody-Handbag/dp/B09JWMW646/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1679502600&sprefix=ba%2Caps%2C283&sr=8-103,Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,320,"(1,321)",3.8
139,https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088XG77KN/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1679502600&sprefix=ba%2Caps%2C283&sr=8-104,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)",263,"(8,199)",4.1
140,https://www.amazon.in/DZert-Polyester-Black-White-Backpack/dp/B07GXX2BP3/ref=sr_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1679502600&sprefix=ba%2Caps%2C283&sr=8-105,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Red Black,296,"(2,292)",3.8
141,https://www.amazon.in/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B08BYQZYYC/ref=sr_1_106?crid=2M096C61O4MLT&keywords=bags&qid=1679502600&sprefix=ba%2Caps%2C283&sr=8-106,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),"1,349","(7,738)",4.3
142,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjY0MDk1MzU0NDMyODEwOjE2Nzk1MDI2MDA6c3BfbXRmOjIwMTMxNTk0MzIzMjk4OjowOjo&url=%2FBACDA-Backpack-College-Business-Multifunctional%2Fdp%2FB0BW987XQP%2Fref%3Dsr_1_107_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502600%26sprefix%3Dba%252Caps%252C283%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,BACDA 24 L Casual Laptop Backpack fits 15.6 inch/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Outdoor Backpack Multifunctional Laptop Bag,839,(2),5.0
143,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjY0MDk1MzU0NDMyODEwOjE2Nzk1MDI2MDA6c3BfbXRmOjIwMTMxMjQxNjU3NDk4OjowOjo&url=%2Fcreation-Large-Laptop-Backpack-Multi-color%2Fdp%2FB09VL9BRYP%2Fref%3Dsr_1_108_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502600%26sprefix%3Dba%252Caps%252C283%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,HA creation Large Laptop Backpack/Bag for Unisex Teens & Adults for College/Office/Travel/School Use in Multi-color | 30.5 cm x 18 cm x 46 cm.,499,(2),3.0
144,https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1679502600&sprefix=ba%2Caps%2C283&sr=8-109,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"1,299","(1,017)",4.1
145,https://www.amazon.in/Trunkit-Resistance-Trekking-Compartment-Rucksack/dp/B09NRVW114/ref=sr_1_110?crid=2M096C61O4MLT&keywords=bags&qid=1679502600&sprefix=ba%2Caps%2C283&sr=8-110,Trunkit High Water Resistance Trekking Hiking Travel Bag With Shoe Compartment Rucksack,559,(64),4.1
146,https://www.amazon.in/SACCI-MUCCI-Allamanda-Lightweight-SM1-10_magnolia/dp/B09TDNZ88Z/ref=sr_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1679502600&sprefix=ba%2Caps%2C283&sr=8-111,"SACCI MUCCI Women's Rainbow Sling Bag, Handmade Bags for Females - 100% Vegan Leather and Coated Duck canvas Fabric, Lightweight and Durable",449,(659),4.2
147,https://www.amazon.in/Heart-choice-bag-compartment-Waterproof/dp/B0BS99XDQC/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1679502600&sprefix=ba%2Caps%2C283&sr=8-112,"Heart choice stylish college school travel office bag, Casual laptop compartment ,Casual Backpack for Men Women Boys Girls Waterproof ( Bro khadi Blue )",499,(1),4.0
148,https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1679502600&sprefix=ba%2Caps%2C283&sr=8-113,ADISA Laptop Backpack 31 Ltrs,499,"(9,090)",4.0
149,https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1679502600&sprefix=ba%2Caps%2C283&sr=8-114,"WILDHORN 31L Laptop Backpack for Men / Women I Fits upto 15.6"" Laptop I Waterproof I Travel / Business / College Bookbags",599,(958),4.1
150,https://www.amazon.in/SHW-SOLAR-COMPARTMENT-ADJUSTABLE-COMPARTMENTS/dp/B09NFSC3RP/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1679502600&sprefix=ba%2Caps%2C283&sr=8-115,SHW SOLAR BLACK LAPTOP BAG with PADDED LAPTOP COMPARTMENT suitable for 15.6 inch LAPTOP II ADJUSTABLE STRAPSII WATER BOTTLE POCKETII TWO COMPARTMENTS,349,(106),3.8
151,https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3SPN16/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1679502600&sprefix=ba%2Caps%2C283&sr=8-116,NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office,631,(684),3.9
152,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjY0MDk1MzU0NDMyODEwOjE2Nzk1MDI2MDA6c3BfYnRmOjIwMDM2NjU1MDM2MjA0OjowOjo&url=%2FFATMUG-Laptop-Bag-Men-Convertible%2Fdp%2FB084LF4RT5%2Fref%3Dsr_1_117_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502600%26sprefix%3Dba%252Caps%252C283%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey,Oxford Fabric)","1,499","(1,686)",4.4
153,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjY0MDk1MzU0NDMyODEwOjE2Nzk1MDI2MDA6c3BfYnRmOjIwMTEwNDk0MDA5OTk4OjowOjo&url=%2FClownfish-Polyester-Comfortable-Multipurpose-Toiletry%2Fdp%2FB0BQ75M9RT%2Fref%3Dsr_1_118_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502600%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,The Clownfish Combo of Rex Series Polyester 15.6 inch Laptop Sleeve with Comfortable Carry Handle & Scholar Series Multipurpose Polyester Travel Pouch Pencil Case Toiletry Bag (Grey),749,(1),3.0
154,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTIzMjIyODY4OTM3Mzc1OjE2Nzk1MDI2MDk6c3BfYXRmX25leHQ6MjAwODA5NDY5Nzk4OTg6OjA6Og&url=%2Fuppercase-Medium-Laptop-Backpack-2100EBP1%2Fdp%2FB0B5NBLGBQ%2Fref%3Dsr_1_113_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502609%26sprefix%3Dba%252Caps%252C283%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase 14 Ltrs Medium (14.6 inch) Laptop Backpack 2100EBP1 Roll Top Office - College 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,350",(126),4.2
155,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTIzMjIyODY4OTM3Mzc1OjE2Nzk1MDI2MDk6c3BfYXRmX25leHQ6MjAwODA5NDY5ODAwOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B68Z3X7D%2Fref%3Dsr_1_114_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502609%26sprefix%3Dba%252Caps%252C283%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",(374),4.0
156,https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1679502609&sprefix=ba%2Caps%2C283&sr=8-115,"WILDHORN 31L Laptop Backpack for Men / Women I Fits upto 15.6"" Laptop I Waterproof I Travel / Business / College Bookbags",599,(958),4.1
157,https://www.amazon.in/Motherly-Diaper-Bags-Travel-Basic/dp/B07PKQ3WJZ/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1679502609&sprefix=ba%2Caps%2C283&sr=8-116,motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue),"1,536","(2,335)",4.5
158,https://www.amazon.in/SACCI-MUCCI-Allamanda-Lightweight-SM1-10_magnolia/dp/B09TDNZ88Z/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1679502609&sprefix=ba%2Caps%2C283&sr=8-117,"SACCI MUCCI Women's Rainbow Sling Bag, Handmade Bags for Females - 100% Vegan Leather and Coated Duck canvas Fabric, Lightweight and Durable",449,(659),4.2
159,https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KSBHC18/ref=sr_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1679502609&sprefix=ba%2Caps%2C283&sr=8-118,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",299,(282),4.4
160,https://www.amazon.in/Skylook-Backpack-Waterproof-Charging-Business/dp/B0BT73V2VT/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1679502609&sprefix=ba%2Caps%2C283&sr=8-119,Skylook Smart Anti Theft Backpack Waterproof 15.6 Inch Laptop Bagpack USB Charging Port 30 Ltrs Travel Hiking Fashion Business Bag for Men Women Unisex Office,599,(13),3.1
161,https://www.amazon.in/Tinytot-School-Backpack-College-Multipurpose/dp/B09C5J2MN7/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1679502609&sprefix=ba%2Caps%2C283&sr=8-120,Tinytot School Bag School Backpack College Backpack Travel Backpack Office Backpack Multipurpose Backpack Picnic Bag for Boys & Girls,589,(292),4.3
162,https://www.amazon.in/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1679502609&sprefix=ba%2Caps%2C283&sr=8-121,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey),819,"(1,538)",4.2
163,https://www.amazon.in/Amazon-Brand-Solimo-Sling-Maroon/dp/B07S63LC4P/ref=sr_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1679502609&sprefix=ba%2Caps%2C283&sr=8-122,Amazon Brand - Solimo Sling Bag (Maroon),219,(240),3.9
164,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTIzMjIyODY4OTM3Mzc1OjE2Nzk1MDI2MDk6c3BfbXRmOjIwMTIyOTI3MjUxODk4OjowOjo&url=%2FRed-Lemon-Backpack-Charging-Resistant%2Fdp%2FB09WYVR9Y1%2Fref%3Dsr_1_123_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502609%26sprefix%3Dba%252Caps%252C283%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Red Lemon Arctic Hunter Laptop Backpack with USB Charging for 15.6 Inch Laptop, Business Travel Bag with Luggage Strap, Water Resistant Backpack Casual Travel Backpack for Men & Woman","2,199",(24),3.8
165,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTIzMjIyODY4OTM3Mzc1OjE2Nzk1MDI2MDk6c3BfbXRmOjIwMDM2OTEzOTI1NTk4OjowOjo&url=%2FScarters-Ultimate-Backpack-Resistant-Anti-Abrasive%2Fdp%2FB082PMDYR7%2Fref%3Dsr_1_124_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502609%26sprefix%3Dba%252Caps%252C283%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Scarters Premium Laptop Bag / laptop backpack For Men, Navy Blue | 2X Stronger For upto 15.6"" | Water Resistant, Anti-Abrasive Nylon Fabric Laptop/MacBook Bag (Navy Blue)","12,399",(152),4.6
166,https://www.amazon.in/Half-Moon-Travelling-Compartment-Polyester/dp/B09CGZ2W28/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1679502609&sprefix=ba%2Caps%2C283&sr=8-125,"Half Moon 55L Waterproof Rucksack Bags for Men/Trekking Bags for Men, Polyester Navy | With Laptop Compartment & Rain cover | For Trekking, Hiking, Travel Backpack for Men & Women",979,(936),4.0
167,https://www.amazon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1679502609&sprefix=ba%2Caps%2C283&sr=8-126,"Golden Wolf Laptop Bag Anti-theft Backpack with Lock College School Laptop Backpack with Rain Cover Water Resistant Business Backpack with USB Port for 15.6-inch Laptop 25 L Travel Bag for Men, Dark Grey","1,946","(3,252)",4.4
168,https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1679502609&sprefix=ba%2Caps%2C283&sr=8-127,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,"1,030","(1,691)",4.4
169,https://www.amazon.in/SIDRUM-Shoulder-Adjustable-Compatible-Mirrorless/dp/B09P74TZY8/ref=sr_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1679502609&sprefix=ba%2Caps%2C283&sr=8-128,"SIDRUM WF-18 DSLR/SLR Camera Shoulder Bag Case with Adjustable Shoulder Strap & Rain Cover, Compatible for Nikon, Canon, Sony Mirrorless Cameras - Waterproof - Breathable - Anti Shock (Orange-Black)",664,(916),4.4
170,https://www.amazon.in/Girls-1518-Polyester-Designer-Waterproof-Bag-Backpack/dp/B08F9QYRZB/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1679502609&sprefix=ba%2Caps%2C283&sr=8-129,Beauty Girls-1518 Polyester Floral printed Designer Stylish Waterproof School/Collage/Picknic Bag-Backpack For Girls & Women (32 Lit),808,(967),4.4
171,https://www.amazon.in/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZHX3B1/ref=sr_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1679502609&sprefix=ba%2Caps%2C283&sr=8-130,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (Black)",512,(439),4.0
172,https://www.amazon.in/Red-Lemon-Polyester-15-6-inch-Waterproof/dp/B07XYY2FW4/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1679502609&sprefix=ba%2Caps%2C283&sr=8-131,Red Lemon Polyester Bange Series 15.6inch Laptop Bag for Men 35 LTR Capacity Daily Office Bag for Men and Women Black (1903),"2,849",(160),4.2
173,https://www.amazon.in/HAMMONDS-FLYCATCHER-Genuine-Shoulder-Messenger/dp/B07P2TQH78/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1679502609&sprefix=ba%2Caps%2C283&sr=8-132,"Hammonds Flycatcher Genuine Leather Laptop Bag for Men/Office Bag for Men, Brown | Fits Upto 16 Inch Laptop/MacBook| Leather Bag with Shoulder Straps | Laptop Messenger Bag/Leather Bag for Men |","2,599","(4,688)",4.3
174,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTIzMjIyODY4OTM3Mzc1OjE2Nzk1MDI2MDk6c3BfYnRmOjIwMTMwODM3ODAxNjk4OjowOjo&url=%2FBACDA-Backpack-Business-Notebook-Black-01%2Fdp%2FB0BMVRVSG6%2Fref%3Dsr_1_133_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502609%26sprefix%3Dba%252Caps%252C283%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,BACDA Laptop Backpack Laptop Bags Casual 38L Office School Travel Business Bag Backpack for Men Women Boys Girls Fits 15.6 Inch Laptop and Notebook (1017) (Black-01),989,(10),4.7
